Municipio,Cod_Municipio,Provincia,Cod_Provincia,Población,Longitud,Latitud,CoordenadaX,CoordenadaY,Posición,presencia_de_comercio,Tiene_Hospital,Transplantes,Dificultad_Acceso,Accidentes_Raw,Accidentes_Por_Carretera,tiene_centro,DENSIDADMM,4G
PIÑA DE CAMPOS,130,PALENCIA,34,193,-4.435362,42.213545,381523.75,4674483.49,"42.213545, -4.435362",0,0,0,0.13,0.1591623036649214,0.0004,1,0.004283960884,1.0
POBLACIÓN DE ARROYO,131,PALENCIA,34,42,-4.874743,42.336825,345557.14,4688876.66,"42.336825, -4.874743",0,0,0,0.19,0.1591623036649214,0.0004,1,0.0004765505528,1.0
POZA DE LA VEGA,136,PALENCIA,34,166,-4.796782,42.578297,352547.6,4715551.7,"42.578297, -4.796782",0,0,0,0.24,0.1591623036649214,0.0004,1,0.001825255189,0.9019
PRÁDANOS DE OJEDA,139,PALENCIA,34,181,-4.347618,42.6825,389593.14,4726438.24,"42.6825, -4.347618",0,0,0,0.26,0.1591623036649214,0.0004,1,0.002230771513,1.0
RENEDO DE LA VEGA,147,PALENCIA,34,192,-4.702426,42.453894,360013.63,4701577.6,"42.453894, -4.702426",0,0,0,0.2,0.1591623036649214,0.0004,1,0.00239425443,1.0
SALDAÑA,157,PALENCIA,34,2869,-4.735138,42.522062,357478.65,4709201.62,"42.522062, -4.735138",0,0,0,0.22,18.50916230366495,0.0564,1,0.005984129257,0.9353
SAN CRISTÓBAL DE BOEDO,161,PALENCIA,34,20,-4.35198,42.542275,388986.97,4710872.91,"42.542275, -4.35198",0,0,0,0.22,0.1591623036649214,0.0004,1,0.0004203214272,1.0
SANTA CECILIA DEL ALCOR,167,PALENCIA,34,92,-4.659757,41.932604,362395.86,4643625.43,"41.932604, -4.659757",0,0,0,0.1,0.1591623036649214,0.0004,1,0.001258564791,1.0
TORREMORMOJÓN,184,PALENCIA,34,45,-4.777317,41.961474,352715.57,4647026.47,"41.961474, -4.777317",0,0,0,0.12,0.5591623036649216,0.0016,1,0.0003736103226,0.8690000000000001
VALDERRÁBANO,190,PALENCIA,34,47,-4.65438,42.604926,364291.86,4718270.54,"42.604926, -4.65438",0,0,0,0.24,0.1591623036649214,0.0004,1,0.0004031105481,0.9749
VALDE-UCIEZA,192,PALENCIA,34,76,-4.575278,42.398462,370354.75,4695220.46,"42.398462, -4.575278",0,0,0,0.18,0.1591623036649214,0.0004,0,0.0004648955019,0.92
VALLE DE CERRATO,196,PALENCIA,34,83,-4.363428,41.879402,386870.04,4637285.2,"41.879402, -4.363428",0,0,0,0.12,1.4591623036649222,0.0044,1,0.0005141712185,1.0
VILLACONANCIO,205,PALENCIA,34,50,-4.223761,41.871743,398446.95,4636260.15,"41.871743, -4.223761",0,0,0,0.14,0.1591623036649214,0.0004,1,0.000379531109,1.0
VILLADA,206,PALENCIA,34,834,-4.967837,42.248945,337662.01,4679291.64,"42.248945, -4.967837",0,0,0,0.18,13.409162303664926,0.0409,1,0.003536884077,0.9938
VILLAELES DE VALDAVIA,208,PALENCIA,34,48,-4.584342,42.565319,369954.91,4713762.41,"42.565319, -4.584342",0,0,0,0.22,6.492495636998248,0.0197,1,0.0005872011237,1.0
VILLAHÁN,210,PALENCIA,34,99,-4.131063,42.05098,406402.19,4656055.29,"42.05098, -4.131063",0,0,0,0.15,0.1591623036649214,0.0004,0,0.0008127699619,1.0
VILLAHERREROS,211,PALENCIA,34,209,-4.461144,42.389345,379730.78,4694040.23,"42.389345, -4.461144",0,0,0,0.18,5.759162303664915,0.0175,1,0.001377557545,1.0
VILLALACO,213,PALENCIA,34,61,-4.258655,42.155179,396013.97,4667772.44,"42.155179, -4.258655",0,0,0,0.14,0.1591623036649214,0.0004,1,0.0008135529111,0.2413
VILLALCÓN,216,PALENCIA,34,48,-4.856566,42.292885,346948.16,4683964.67,"42.292885, -4.856566",0,0,0,0.17,0.1591623036649214,0.0004,1,0.0004891444089,1.0
VILLANUEVA DEL REBOLLAR,227,PALENCIA,34,67,-4.745515,42.241954,355987.35,4678115.66,"42.241954, -4.745515",0,0,0,0.15,0.1591623036649214,0.0004,1,0.001080693192,1.0
VILLARRAMIEL,232,PALENCIA,34,788,-4.910772,42.042367,341856.32,4656246.52,"42.042367, -4.910772",0,0,0,0.15,8.45916230366492,0.0257,1,0.007373524088,1.0
VILLASARRACINO,233,PALENCIA,34,132,-4.496589,42.412132,376857.79,4696621.28,"42.412132, -4.496589",0,0,0,0.18,9.90916230366492,0.0302,1,0.001759141596,1.0
VILLASILA DE VALDAVIA,234,PALENCIA,34,60,-4.55906,42.53193,371961.89,4710016.36,"42.53193, -4.55906",0,0,0,0.22,0.1591623036649214,0.0004,1,0.000515574204,0.7003
VILLAVIUDAS,238,PALENCIA,34,366,-4.342024,41.961687,388789.03,4646393.28,"41.961687, -4.342024",0,0,0,0.11,0.1591623036649214,0.0004,1,0.002593172064,1.0
VILLERÍAS DE CAMPOS,240,PALENCIA,34,76,-4.857862,41.944798,346000.42,4645316.43,"41.944798, -4.857862",0,0,0,0.14,7.259162303664916,0.0221,1,0.000845406097,0.9555
VILLODRE,241,PALENCIA,34,24,-4.245446,42.21172,397196.94,4674034.43,"42.21172, -4.245446",0,0,0,0.15,0.1591623036649214,0.0004,1,0.0005991901237,0.8668000000000001
AGALLAS,2,SALAMANCA,37,132,-6.440867,40.448251,208190.06,4483198.93,"40.448251, -6.440867",0,0,0,0.92,0.0660220994475138,0.0001,1,0.0007119517276,0.8412999999999999
ALARAZ,7,SALAMANCA,37,448,-5.288001,40.747528,306835.57,4513249.08,"40.747528, -5.288001",0,0,0,0.17,0.0660220994475138,0.0001,1,0.002378058353,0.9966
ALBA DE YELTES,9,SALAMANCA,37,200,-6.316001,40.671591,219715.76,4507590.76,"40.671591, -6.316001",0,0,0,0.23,0.0660220994475138,0.0001,1,0.002406681058,0.9983
ALCONADA,12,SALAMANCA,37,134,-5.36395,40.910879,300912.49,4531554.28,"40.910879, -5.36395",0,0,0,0.13,0.0660220994475138,0.0001,1,0.001745920827,1.0
ALDEA DEL OBISPO,15,SALAMANCA,37,252,-6.791362,40.70728,179698.91,4513180.21,"40.70728, -6.791362",0,0,0,0.81,0.0660220994475138,0.0001,1,0.001744660705,0.9997
ALDEACIPRESTE,13,SALAMANCA,37,91,-5.896092,40.380956,254152.74,4474068.24,"40.380956, -5.896092",0,0,0,0.87,0.0660220994475138,0.0001,1,0.0006307959579,1.0
ALDEALENGUA,16,SALAMANCA,37,713,-5.549634,40.982274,285504.42,4539920.32,"40.982274, -5.549634",0,0,0,0.09,0.0660220994475138,0.0001,1,0.03332541311,1.0
ALDEARRUBIA,20,SALAMANCA,37,519,-5.499319,41.007678,289818.46,4542618.36,"41.007678, -5.499319",0,0,0,0.11,0.0660220994475138,0.0001,1,0.004236576707,1.0
ALMENDRA,28,SALAMANCA,37,132,-6.340768,41.229708,219992.93,4569640.84,"41.229708, -6.340768",0,0,0,0.23,8.866022099447514,0.027,1,0.0008149470511,1.0
ANAYA DE ALBA,29,SALAMANCA,37,183,-5.493136,40.728217,289454.56,4511577.16,"40.728217, -5.493136",0,0,0,0.14,0.9993554327808472,0.003,1,0.001323395893,1.0
AÑOVER DE TORMES,30,SALAMANCA,37,89,-5.915306,41.136195,255309.33,4557973.3,"41.136195, -5.915306",0,0,0,0.14,0.0660220994475138,0.0001,1,0.001144476255,1.0
ARAPILES,32,SALAMANCA,37,739,-5.644704,40.894131,277209.39,4530372.24,"40.894131, -5.644704",0,0,0,0.09,0.0660220994475138,0.0001,1,0.007828203445,1.0
ARMENTEROS,35,SALAMANCA,37,186,-5.449177,40.592929,292748.65,4496453.1,"40.592929, -5.449177",0,0,0,0.81,0.0660220994475138,0.0001,1,0.001743015841,0.9834
BABILAFUENTE,38,SALAMANCA,37,925,-5.426091,40.976673,295881.49,4539002.36,"40.976673, -5.426091",0,0,0,0.12,0.0660220994475138,0.0001,1,0.01120799161,1.0
BARBADILLO,40,SALAMANCA,37,390,-5.881686,40.931492,257380.34,4535151.15,"40.931492, -5.881686",0,0,0,0.12,0.0660220994475138,0.0001,1,0.002942717888,1.0
BARBALOS,41,SALAMANCA,37,73,-5.94264,40.677534,251300.6,4507125.99,"40.677534, -5.94264",0,0,0,0.17,0.0660220994475138,0.0001,1,0.0004551976245,1.0
BÉJAR,46,SALAMANCA,37,11957,-5.767484,40.387034,265092.67,4474393.16,"40.387034, -5.767484",0,0,0,0.86,31.01602209944752,0.0946,1,0.07216989447,1.0
BERMELLAR,49,SALAMANCA,37,131,-6.67043,40.999271,191278.07,4545168.31,"40.999271, -6.67043",0,0,0,0.77,0.0660220994475138,0.0001,1,0.001200896591,1.0
BERROCAL DE SALVATIERRA,51,SALAMANCA,37,70,-5.690825,40.632252,272431.54,4501416.1,"40.632252, -5.690825",0,0,0,0.16,0.0660220994475138,0.0001,1,0.0005834402943,0.7434999999999999
BUENAMADRE,59,SALAMANCA,37,109,-6.25018,40.856242,226040.42,4527884.81,"40.856242, -6.25018",0,0,0,0.2,0.0660220994475138,0.0001,1,0.0004738892707,0.8998
CABEZABELLOSA DE LA CALZADA,62,SALAMANCA,37,74,-5.488905,41.043715,290808.49,4546594.4,"41.043715, -5.488905",0,0,0,0.11,0.0660220994475138,0.0001,1,0.002363423636,1.0
CABRERIZOS,67,SALAMANCA,37,4226,-5.608448,40.977859,280541.39,4539576.28,"40.977859, -5.608448",0,0,0,0.08,0.0660220994475138,0.0001,1,0.09971831327,1.0
CANTALPINO,82,SALAMANCA,37,804,-5.327984,41.052737,304361.61,4547222.46,"41.052737, -5.327984",0,0,0,0.14,18.11602209944752,0.0552,1,0.002797206811,0.9954
CARBAJOSA DE LA SAGRADA,85,SALAMANCA,37,7636,-5.651181,40.932947,276794.38,4534698.24,"40.932947, -5.651181",0,0,0,0.08,0.0660220994475138,0.0001,1,0.1527960948,1.0
CARPIO DE AZABA,86,SALAMANCA,37,112,-6.646795,40.595867,191401.06,4500291.43,"40.595867, -6.646795",0,0,0,0.93,0.0660220994475138,0.0001,1,0.0003687751968,0.996
CASILLAS DE FLORES,91,SALAMANCA,37,168,-6.753858,40.382444,181329.61,4476974.81,"40.382444, -6.753858",0,0,0,0.98,0.0660220994475138,0.0001,1,0.001091245329,0.9989
CEREZAL DE PEÑAHORCADA,100,SALAMANCA,37,67,-6.651394,41.130802,193491.83,4559706.55,"41.130802, -6.651394",0,0,0,0.77,0.0660220994475138,0.0001,1,0.001054866172,1.0
CERRALBO,101,SALAMANCA,37,111,-6.587573,40.974011,198133.17,4542073.37,"40.974011, -6.587573",0,0,0,0.75,3.2660220994475138,0.0099,1,0.0005696331329,1.0
CHAGARCÍA MEDIANERO,114,SALAMANCA,37,73,-5.382281,40.649707,298580.64,4502601.05,"40.649707, -5.382281",0,0,0,0.17,0.0660220994475138,0.0001,0,0.001430581905,0.9437
CRISTÓBAL,112,SALAMANCA,37,162,-5.889879,40.469697,255002.7,4483903.16,"40.469697, -5.889879",0,0,0,0.84,3.016022099447514,0.0091,0,0.002001512896,1.0
ÉJEME,118,SALAMANCA,37,144,-5.539823,40.766507,285634.5,4515941.2,"40.766507, -5.539823",0,0,0,0.13,0.0660220994475138,0.0001,1,0.002202318462,1.0
EL CABACO,61,SALAMANCA,37,225,-6.127783,40.564861,235205.8,4495157.0,"40.564861, -6.127783",0,0,0,0.85,0.0660220994475138,0.0001,0,0.001317179721,1.0
EL MAÍLLO,177,SALAMANCA,37,282,-6.179325,40.56492,230841.83,4495319.96,"40.56492, -6.179325",0,0,0,0.85,0.0660220994475138,0.0001,0,0.001658389712,1.0
EL MILANO,191,SALAMANCA,37,88,-6.599243,41.09174,197690.91,4555186.53,"41.09174, -6.599243",0,0,0,0.76,0.0660220994475138,0.0001,0,0.001063757175,1.0
EL PAYO,234,SALAMANCA,37,313,-6.726841,40.286541,183174.67,4466229.1,"40.286541, -6.726841",0,0,0,0.99,0.0660220994475138,0.0001,0,0.001379488118,0.9996
EL SAHUGO,303,SALAMANCA,37,181,-6.543121,40.414311,199365.19,4479773.89,"40.414311, -6.543121",0,0,0,0.94,0.0660220994475138,0.0001,0,0.0007605899177,0.9998
EL TEJADO,319,SALAMANCA,37,83,-5.541351,40.441311,284462.67,4479842.11,"40.441311, -5.541351",0,0,0,0.85,0.0660220994475138,0.0001,0,0.001116126949,0.7575000000000001
EL TORNADIZO,325,SALAMANCA,37,86,-5.890615,40.542015,255203.66,4491934.09,"40.542015, -5.890615",0,0,0,0.83,0.0660220994475138,0.0001,0,0.002026003815,1.0
ENCINA DE SAN SILVESTRE,120,SALAMANCA,37,100,-6.091669,41.01476,240026.18,4545001.02,"41.01476, -6.091669",0,0,0,0.16,0.0660220994475138,0.0001,0,0.001219740222,1.0
ENCINAS DE ABAJO,121,SALAMANCA,37,619,-5.470133,40.934232,292042.45,4534394.3,"40.934232, -5.470133",0,0,0,0.11,7.232688766114179,0.022,1,0.008076357401,1.0
ENCINASOLA DE LOS COMENDADORES,123,SALAMANCA,37,148,-6.531365,41.031523,203122.07,4548266.52,"41.031523, -6.531365",0,0,0,0.74,0.0660220994475138,0.0001,1,0.001182135982,0.9999
ESPADAÑA,126,SALAMANCA,37,34,-6.285203,41.062158,223948.14,4550858.84,"41.062158, -6.285203",0,0,0,0.2,0.0660220994475138,0.0001,1,0.000172602757,0.6093999999999999
FRESNO ALHÁNDIGA,134,SALAMANCA,37,181,-5.616224,40.71244,279006.5,4510128.17,"40.71244, -5.616224",0,0,0,0.14,0.0660220994475138,0.0001,1,0.003887213969,1.0
GALINDO Y PERAHUY,142,SALAMANCA,37,704,-5.872686,40.942768,258179.34,4536378.17,"40.942768, -5.872686",0,0,0,0.11,0.0660220994475138,0.0001,1,0.004076062152,1.0
GALINDUSTE,143,SALAMANCA,37,400,-5.541202,40.662729,285184.57,4504423.14,"40.662729, -5.541202",0,0,0,0.16,0.0660220994475138,0.0001,1,0.003358828714,1.0
GALISANCHO,144,SALAMANCA,37,325,-5.554121,40.743889,284354.51,4513465.18,"40.743889, -5.554121",0,0,0,0.13,0.0660220994475138,0.0001,1,0.003940924325,0.8928
GALLEGOS DE SOLMIRÓN,146,SALAMANCA,37,109,-5.449556,40.537281,292544.66,4490276.1,"40.537281, -5.449556",0,0,0,0.83,0.0660220994475138,0.0001,1,0.000907723336,0.6349
GARCIRREY,149,SALAMANCA,37,55,-6.13059,40.90056,236298.3,4532437.91,"40.90056, -6.13059",0,0,0,0.17,0.0660220994475138,0.0001,1,0.0001216995119,0.9092
GEJUELO DEL BARRO,150,SALAMANCA,37,31,-6.123694,41.077157,237581.15,4552025.03,"41.077157, -6.123694",0,0,0,0.17,0.0660220994475138,0.0001,1,0.0001323626987,0.7655
HERGUIJUELA DEL CAMPO,159,SALAMANCA,37,62,-5.863984,40.630408,257778.59,4501674.04,"40.630408, -5.863984",0,0,0,0.17,0.0660220994475138,0.0001,1,0.0006419120084,0.9396
HINOJOSA DE DUERO,160,SALAMANCA,37,577,-6.796383,40.985442,180615.14,4544086.3,"40.985442, -6.796383",0,0,0,0.8,0.0660220994475138,0.0001,1,0.001711087584,1.0
HORCAJO MEDIANERO,162,SALAMANCA,37,205,-5.405967,40.639118,296545.64,4501480.07,"40.639118, -5.405967",0,0,0,0.17,0.0660220994475138,0.0001,1,0.00102745609,1.0
HUERTA,164,SALAMANCA,37,285,-5.468289,40.968265,292304.46,4538168.33,"40.968265, -5.468289",0,0,0,0.11,8.066022099447514,0.0245,1,0.005315942915,1.0
LA ALAMEDILLA,6,SALAMANCA,37,101,-6.827574,40.472387,175503.56,4487230.64,"40.472387, -6.827574",0,0,0,0.98,0.0660220994475138,0.0001,0,0.001476820176,0.9979
LA BASTIDA,45,SALAMANCA,37,26,-6.058531,40.585154,241147.74,4497204.01,"40.585154, -6.058531",0,0,0,0.83,0.0660220994475138,0.0001,0,0.000351015314,1.0
LA CALZADA DE BÉJAR,71,SALAMANCA,37,85,-5.815877,40.409978,261065.68,4477070.17,"40.409978, -5.815877",0,0,0,0.86,0.0660220994475138,0.0001,0,0.002491134413,1.0
LA HOYA,163,SALAMANCA,37,30,-5.699542,40.406872,270927.66,4476417.13,"40.406872, -5.699542",0,0,0,0.85,0.0660220994475138,0.0001,0,0.0009184644527,0.9755
LA MAYA,188,SALAMANCA,37,158,-5.613511,40.686983,279151.52,4507295.15,"40.686983, -5.613511",0,0,0,0.15,0.0660220994475138,0.0001,0,0.006156654045,1.0
LA PEÑA,243,SALAMANCA,37,70,-6.518864,41.174234,204813.86,4564070.68,"41.174234, -6.518864",0,0,0,0.75,18.46602209944752,0.0563,0,0.0007213981206,0.4972
LA REDONDA,266,SALAMANCA,37,65,-6.749546,40.908303,184188.33,4535350.17,"40.908303, -6.749546",0,0,0,0.79,0.0660220994475138,0.0001,0,0.0009930201953,1.0
LA RINCONADA DE LA SIERRA,268,SALAMANCA,37,100,-6.019858,40.610986,244519.7,4499958.99,"40.610986, -6.019858",0,0,0,0.19,0.0660220994475138,0.0001,0,0.002207943634,1.0
LA SAGRADA,273,SALAMANCA,37,82,-6.072182,40.743607,240607.58,4514836.9,"40.743607, -6.072182",0,0,0,0.18,0.0660220994475138,0.0001,0,0.0005011106278,0.9635
LA VELLÉS,347,SALAMANCA,37,540,-5.568248,41.073471,284236.45,4550091.39,"41.073471, -5.568248",0,0,0,0.11,0.0660220994475138,0.0001,0,0.005506822833,1.0
LAS CASAS DEL CONDE,90,SALAMANCA,37,63,-6.041172,40.507875,242320.79,4488573.12,"40.507875, -6.041172",0,0,0,0.85,0.0660220994475138,0.0001,0,0.01321909331,1.0
LEDESMA,170,SALAMANCA,37,1517,-5.999971,41.087852,248017.23,4552847.19,"41.087852, -5.999971",0,0,0,0.15,33.76602209944751,0.103,1,0.002930807557,0.999
LEDRADA,171,SALAMANCA,37,465,-5.719471,40.46862,269447.63,4483324.11,"40.46862, -5.719471",0,0,0,0.84,0.0660220994475138,0.0001,0,0.007184234443,1.0
LOS SANTOS,300,SALAMANCA,37,580,-5.796666,40.543942,263167.61,4491891.09,"40.543942, -5.796666",0,0,0,0.82,0.0660220994475138,0.0001,0,0.003606790295,1.0
MACOTERA,174,SALAMANCA,37,1001,-5.285467,40.830799,307290.52,4522488.17,"40.830799, -5.285467",0,0,0,0.16,0.9993554327808472,0.003,1,0.008305305987,1.0
MANCERA DE ABAJO,179,SALAMANCA,37,197,-5.199651,40.839602,314551.55,4523280.17,"40.839602, -5.199651",0,0,0,0.17,0.0660220994475138,0.0001,0,0.002312770339,1.0
MARTIAGO,181,SALAMANCA,37,250,-6.490816,40.453461,203976.1,4483943.86,"40.453461, -6.490816",0,0,0,0.92,0.0660220994475138,0.0001,1,0.001467584679,1.0
MASUECO,184,SALAMANCA,37,251,-6.589425,41.203474,199027.78,4567559.66,"41.203474, -6.589425",0,0,0,0.77,0.0660220994475138,0.0001,1,0.003579447533,1.0
MIRANDA DE AZÁN,192,SALAMANCA,37,447,-5.681821,40.886518,274056.38,4529622.23,"40.886518, -5.681821",0,0,0,0.09,0.0660220994475138,0.0001,1,0.005129918511,1.0
MONLERAS,198,SALAMANCA,37,245,-6.225906,41.186679,229444.05,4564498.96,"41.186679, -6.225906",0,0,0,0.2,0.0660220994475138,0.0001,1,0.001952793476,1.0
MORASVERDES,204,SALAMANCA,37,229,-6.2751,40.601582,222883.84,4499687.83,"40.601582, -6.2751",0,0,0,0.23,0.0660220994475138,0.0001,1,0.001233703171,0.9998
MORILLE,205,SALAMANCA,37,224,-5.697829,40.806982,272435.43,4520833.19,"40.806982, -5.697829",0,0,0,0.11,0.0660220994475138,0.0001,1,0.002655599809,0.6467
MORÍÑIGO,206,SALAMANCA,37,88,-5.413756,40.970195,296899.49,4538254.35,"40.970195, -5.413756",0,0,0,0.12,0.0660220994475138,0.0001,1,0.002796530393,1.0
NAVA DE FRANCIA,214,SALAMANCA,37,120,-6.116042,40.535564,236084.82,4491869.04,"40.535564, -6.116042",0,0,0,0.85,0.0660220994475138,0.0001,1,0.001966307588,1.0
NAVA DE SOTROBAL,215,SALAMANCA,37,160,-5.286611,40.889929,307365.51,4529055.24,"40.889929, -5.286611",0,0,0,0.15,0.0660220994475138,0.0001,1,0.0009515320893,1.0
NAVALMORAL DE BÉJAR,217,SALAMANCA,37,56,-5.782528,40.422504,263939.66,4478371.14,"40.422504, -5.782528",0,0,0,0.85,0.0660220994475138,0.0001,1,0.001424361713,1.0
NAVARREDONDA DE LA RINCONADA,219,SALAMANCA,37,151,-6.012625,40.606249,245113.7,4499412.0,"40.606249, -6.012625",0,0,0,0.19,0.0660220994475138,0.0001,1,0.003204356197,1.0
NAVASFRÍAS,221,SALAMANCA,37,362,-6.818594,40.295127,175413.89,4467515.09,"40.295127, -6.818594",0,0,0,1.0,0.0660220994475138,0.0001,1,0.001639274967,0.9966
PAJARES DE LA LAGUNA,225,SALAMANCA,37,114,-5.509109,41.087925,289251.5,4551551.41,"41.087925, -5.509109",0,0,0,0.12,0.0660220994475138,0.0001,1,0.003048882075,1.0
PEDROSILLO EL RALO,238,SALAMANCA,37,135,-5.548766,41.062438,285837.46,4548818.39,"41.062438, -5.548766",0,0,0,0.11,6.3660220994475125,0.0194,1,0.004302917509,1.0
PELABRAVO,240,SALAMANCA,37,1366,-5.578731,40.935942,282904.4,4534848.27,"40.935942, -5.578731",0,0,0,0.09,0.0660220994475138,0.0001,1,0.01558312753,1.0
PEÑACABALLERA,244,SALAMANCA,37,153,-5.860565,40.344433,257037.73,4469915.25,"40.344433, -5.860565",0,0,0,0.88,0.0660220994475138,0.0001,1,0.00673889452,1.0
PEÑAPARDA,245,SALAMANCA,37,308,-6.668604,40.320593,188283.5,4469803.01,"40.320593, -6.668604",0,0,0,0.98,0.0660220994475138,0.0001,1,0.001344150279,1.0
PERALEJOS DE ARRIBA,249,SALAMANCA,37,35,-6.333493,41.004571,219645.22,4544618.76,"41.004571, -6.333493",0,0,0,0.21,0.0660220994475138,0.0001,1,0.0002299777278,1.0
PEROMINGO,251,SALAMANCA,37,122,-5.772246,40.463105,264953.64,4482851.12,"40.463105, -5.772246",0,0,0,0.84,0.0660220994475138,0.0001,1,0.00374991398,1.0
PINEDAS,252,SALAMANCA,37,94,-5.960495,40.445157,248923.76,4481377.22,"40.445157, -5.960495",0,0,0,0.86,0.0660220994475138,0.0001,1,0.001931869587,1.0
POZOS DE HINOJO,257,SALAMANCA,37,52,-6.410249,40.913622,212794.35,4534769.65,"40.913622, -6.410249",0,0,0,0.23,0.0660220994475138,0.0001,1,0.00018729361,0.9852
PUENTE DEL CONGOSTO,261,SALAMANCA,37,225,-5.526749,40.491453,285860.66,4485373.12,"40.491453, -5.526749",0,0,0,0.83,0.0660220994475138,0.0001,1,0.0017361849,1.0
PUERTO SEGURO,264,SALAMANCA,37,55,-6.761014,40.827761,182837.55,4526448.15,"40.827761, -6.761014",0,0,0,0.79,0.0660220994475138,0.0001,1,0.000571684642,1.0
RETORTILLO,267,SALAMANCA,37,174,-6.359711,40.802287,216576.54,4522242.73,"40.802287, -6.359711",0,0,0,0.22,1.341022099447514,0.004,1,0.0006762895819,0.9976
ROBLIZA DE COJOS,270,SALAMANCA,37,187,-5.976851,40.867826,249126.38,4528351.01,"40.867826, -5.976851",0,0,0,0.14,0.0660220994475138,0.0001,1,0.00232730377,1.0
ROLLÁN,271,SALAMANCA,37,337,-5.916909,40.961931,254527.32,4538629.15,"40.961931, -5.916909",0,0,0,0.12,0.0660220994475138,0.0001,1,0.004014450475,0.5959000000000001
SALDEANA,275,SALAMANCA,37,99,-6.639199,41.020337,194003.03,4547397.38,"41.020337, -6.639199",0,0,0,0.77,0.0660220994475138,0.0001,1,0.001330338495,1.0
SAN MIGUEL DEL ROBLEDO,36,SALAMANCA,37,43,-6.044636,40.536416,242136.78,4491752.07,"40.536416, -6.044636",0,0,0,0.84,0.0660220994475138,0.0001,0,0.00120594204,1.0
SAN MUÑOZ,289,SALAMANCA,37,201,-6.126842,40.78319,236148.52,4519394.87,"40.78319, -6.126842",0,0,0,0.18,0.0660220994475138,0.0001,1,0.001011648915,1.0
SANCHOTELLO,282,SALAMANCA,37,212,-5.752736,40.436162,266514.65,4479808.13,"40.436162, -5.752736",0,0,0,0.85,0.0660220994475138,0.0001,1,0.004283128643,0.7814
SANTA MARÍA DE SANDO,293,SALAMANCA,37,95,-6.130606,40.979763,236612.2,4541231.96,"40.979763, -6.130606",0,0,0,0.17,0.0660220994475138,0.0001,1,0.001874754948,1.0
SARDÓN DE LOS FRAILES,301,SALAMANCA,37,101,-6.270565,41.213967,225812.01,4567668.92,"41.213967, -6.270565",0,0,0,0.22,0.0660220994475138,0.0001,1,0.0007653638162,1.0
SEQUEROS,305,SALAMANCA,37,207,-6.024664,40.512343,243736.78,4489021.11,"40.512343, -6.024664",0,0,0,0.85,0.0660220994475138,0.0001,1,0.00936100496,1.0
SOTOSERRANO,313,SALAMANCA,37,513,-6.032939,40.437792,242750.83,4480768.22,"40.437792, -6.032939",0,0,0,0.87,0.0660220994475138,0.0001,1,0.002450605529,1.0
TEJEDA Y SEGOYUELA,320,SALAMANCA,37,97,-6.023581,40.631938,244284.68,4502295.97,"40.631938, -6.023581",0,0,0,0.19,0.0660220994475138,0.0001,1,0.0005215505065,1.0
TERRADILLOS,322,SALAMANCA,37,3220,-5.540784,40.837977,285783.46,4523878.23,"40.837977, -5.540784",0,0,0,0.11,0.0660220994475138,0.0001,1,0.02567224085,1.0
TREMEDAL DE TORMES,329,SALAMANCA,37,35,-6.180923,41.074058,232760.13,4551854.96,"41.074058, -6.180923",0,0,0,0.18,0.0660220994475138,0.0001,1,0.0002396569058,1.0
VALDECARROS,330,SALAMANCA,37,310,-5.423073,40.77018,295500.56,4516070.14,"40.77018, -5.423073",0,0,0,0.14,0.0660220994475138,0.0001,1,0.00310523174,1.0
VALDELOSA,335,SALAMANCA,37,404,-5.783025,41.171713,266539.42,4561553.36,"41.171713, -5.783025",0,0,0,0.13,0.0660220994475138,0.0001,1,0.001742411113,1.0
VALDERRODRIGO,337,SALAMANCA,37,128,-6.509413,41.064661,205116.03,4551871.59,"41.064661, -6.509413",0,0,0,0.74,0.0660220994475138,0.0001,1,0.001571203066,1.0
VALVERDÓN,342,SALAMANCA,37,264,-5.769559,41.046612,267227.36,4547627.31,"41.046612, -5.769559",0,0,0,0.1,0.0660220994475138,0.0001,1,0.003274254849,1.0
VILLAGONZALO DE TORMES,352,SALAMANCA,37,216,-5.49663,40.891643,289676.45,4529729.26,"40.891643, -5.49663",0,0,0,0.11,0.0660220994475138,0.0001,1,0.002366053117,1.0
VILLAR DE GALLIMAZO,358,SALAMANCA,37,198,-5.288824,40.953739,307364.55,4536144.34,"40.953739, -5.288824",0,0,0,0.15,0.0660220994475138,0.0001,1,0.001145959312,1.0
VILLAR DE LA YEGUA,359,SALAMANCA,37,155,-6.704103,40.724886,187154.8,4514820.19,"40.724886, -6.704103",0,0,0,0.79,0.0660220994475138,0.0001,1,0.0007188412228,1.0
VILLAR DE PERALONSO,360,SALAMANCA,37,204,-6.221732,41.032151,229159.17,4547327.89,"41.032151, -6.221732",0,0,0,0.19,0.0660220994475138,0.0001,1,0.001749975655,1.0
VILLAR DE SAMANIEGO,361,SALAMANCA,37,78,-6.446813,41.12312,210633.99,4558152.72,"41.12312, -6.446813",0,0,0,0.24,0.0660220994475138,0.0001,1,0.0007115871374,0.8109000000000001
VILLARES DE YELTES,363,SALAMANCA,37,96,-6.413192,40.867252,212345.43,4529630.65,"40.867252, -6.413192",0,0,0,0.23,0.0660220994475138,0.0001,1,0.0006205118366,0.8734999999999999
